gdp,population,energy_production,energy_consumption,co2_emission,per_capita_production,energy_intensity_by_gdp,balance,eficiency,energy_dependecy,use_intensity_pc,co2_pc,energy_type,year,country
-0.4402009745706717,-0.4075089466695638,-0.5535851848483816,-0.5586467869621538,-1.0892747387870434,0.01980186001481079,0.26370504097485487,-0.09384571375152907,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1986-01-01,Venezuela
-0.4402009745706717,-0.4075089466695638,1.2740456119001455,0.19366619511516628,0.7455762160874322,0.01980186001481079,0.26370504097485487,1.1053374069288813,0.19274145715367907,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,1986-01-01,Venezuela
-0.4402009745706717,-0.4075089466695638,0.1296339030378791,0.18479570982825366,0.6277246588808264,0.01980186001481079,0.26370504097485487,-0.09139933432514646,0.6723317895340252,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1986-01-01,Venezuela
-0.4402009745706717,-0.4075089466695638,-1.110377633851676,-1.2039515935550942,-0.7493692278596593,0.01980186001481079,0.26370504097485487,-0.09139933432514646,1.3799097156756075,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1986-01-01,Venezuela
-0.4207242098633008,-0.3928575001441832,-0.4561670002592043,-0.4523061089880301,-1.0892747387870434,0.014568343381517449,0.2417853953169744,-0.09349626017140254,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1987-01-01,Venezuela
-0.4207242098633008,-0.3928575001441832,1.2628876221238903,0.19268475379605335,0.7585954900331996,0.014568343381517449,0.2417853953169744,1.0754842860146103,0.2142896577779158,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,1987-01-01,Venezuela
-0.4207242098633008,-0.3928575001441832,0.11037295430771209,0.1637644804269984,0.6595787342466627,0.014568343381517449,0.2417853953169744,-0.09139933432514646,0.7105609178432406,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1987-01-01,Venezuela
-0.4207242098633008,-0.3928575001441832,-1.1050587416095832,-1.2039515935550942,-0.7356805894083398,0.014568343381517449,0.2417853953169744,-0.09070028097578213,1.1910197666560915,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1987-01-01,Venezuela
-0.3892112216122923,-0.3783858160474705,-0.4057124368437264,-0.3980719070744092,-1.0892747387870434,-0.0012286829253984975,0.1739773203388018,-0.09314679687618124,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1988-01-01,Venezuela
-0.3892112216122923,-0.3783858160474705,1.308530013861149,0.1748396560054484,0.7585954900331996,-0.0012286829253984975,0.1739773203388018,1.211769899258005,0.18231374026109218,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1988-01-01,Venezuela
-0.3892112216122923,-0.3783858160474705,0.10944538320367059,0.16275115285629105,0.6502213906655806,-0.0012286829253984975,0.1739773203388018,-0.09139933432514646,0.7024214185910432,-0.05755002646965794,-0.12578792108919373,0.06298595290886472,2,1988-01-01,Venezuela
-0.3892112216122923,-0.3783858160474705,-1.0325818838536638,-1.2039515935550942,-0.7524970762287838,-0.0012286829253984975,0.1739773203388018,-0.08055965981207495,0.4587497379087898,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1988-01-01,Venezuela
-0.43899922678568226,-0.36420644007302355,-0.39343974882574817,-0.38615271421190983,-1.0892747387870434,0.029667792311959068,0.3825307218177366,-0.09279732385592795,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1989-01-01,Venezuela
-0.43899922678568226,-0.36420644007302355,1.3100927992186555,0.1576681304871353,0.7455762160874322,0.029667792311959068,0.3825307218177366,1.222715589730339,0.16736582858358667,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,1989-01-01,Venezuela
-0.43899922678568226,-0.36420644007302355,0.22660669618808502,0.2903729502589884,0.6496643791529745,0.029667792311959068,0.3825307218177366,-0.09139933432514646,0.647520892224731,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1989-01-01,Venezuela
-0.43899922678568226,-0.36420644007302355,-0.9564324427657807,-1.2070040773629913,-0.7800966109461142,0.029667792311959068,0.3825307218177366,-0.07006096565259494,0.1656982165099283,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1989-01-01,Venezuela
-0.4042351528692827,-0.35039158771903134,-0.3588826840468492,-0.3494442003215654,-1.0892747387870434,0.020135442079484412,0.31197985826490315,-0.09244784110068544,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1990-01-01,Venezuela
-0.4042351528692827,-0.35039158771903134,1.367855382508772,0.17183207698801398,0.7388682224706712,0.020135442079484412,0.31197985826490315,1.40908432508237,0.11741869944624164,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,1990-01-01,Venezuela
-0.4042351528692827,-0.35039158771903134,0.21845078476612917,0.2815135156306218,0.707569230093375,0.020135442079484412,0.31197985826490315,-0.09139933432514646,0.7054959754409658,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1990-01-01,Venezuela
-0.4042351528692827,-0.35039158771903134,-0.9540437976213892,-1.2070040773629913,-0.8283844406349555,0.020135442079484412,0.31197985826490315,-0.06936075484218776,0.06842635213116822,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1990-01-01,Venezuela
-0.3521796094019582,-0.3369575505274125,-0.24781566152826834,-0.227832738586263,-1.0892747387870434,0.051487500047045914,0.2683624169434111,-0.09209834860047618,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1991-01-01,Venezuela
-0.3521796094019582,-0.3369575505274125,1.4181250666079273,0.1857855031739704,0.7455762160874322,0.051487500047045914,0.2683624169434111,1.600738807379271,0.08504636538043932,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1991-01-01,Venezuela
-0.3521796094019582,-0.3369575505274125,0.24982362604176564,0.3155718984332601,0.7037265343995889,0.051487500047045914,0.2683624169434111,-0.09139933432514646,0.6876363036894436,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1991-01-01,Venezuela
-0.3521796094019582,-0.3369575505274125,-0.9540437976213892,-1.2070040773629913,-0.8809108351232242,0.051487500047045914,0.2683624169434111,-0.06936075484218776,-0.037638225592213734,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1991-01-01,Venezuela
-0.31884625346333195,-0.3238749574817419,-0.2162260265523943,-0.19431057398345028,-1.0892747387870434,0.03592848787581216,0.19431757646956502,-0.09174884634530243,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1992-01-01,Venezuela
-0.31884625346333195,-0.3238749574817419,1.4181250666079273,0.2072982986501698,0.7455762160874322,0.03592848787581216,0.19431757646956502,1.5926666026464684,0.08508554134479218,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1992-01-01,Venezuela
-0.31884625346333195,-0.3238749574817419,0.2209057829689509,0.28418067534369157,0.7188956761679212,0.03592848787581216,0.19431757646956502,-0.09139933432514646,0.7149678531132659,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1992-01-01,Venezuela
-0.31884625346333195,-0.3238749574817419,-0.9350817810072771,-1.2070040773629913,-0.8846473248262785,0.03592848787581216,0.19431757646956502,-0.06655954381507007,-0.09239470766359176,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1992-01-01,Venezuela
-0.31728222567275843,-0.31112766609383324,-0.2162260265523943,-0.1928756281116571,-1.0892747387870434,0.04501394212650122,0.23493649231516434,-0.09209834860047618,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1993-01-01,Venezuela
-0.31728222567275843,-0.31112766609383324,1.4356048240609922,0.2188246825020101,0.7585954900331996,0.04501394212650122,0.23493649231516434,1.6646130846092826,0.08477201935911613,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1993-01-01,Venezuela
-0.31728222567275843,-0.31112766609383324,0.27010569269068974,0.3375602027170268,0.7049448104046551,0.04501394212650122,0.23493649231516434,-0.09139933432514646,0.6796493769807026,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1993-01-01,Venezuela
-0.31728222567275843,-0.31112766609383324,-0.8440319599710153,-1.2070040773629913,-0.8956472203996351,0.04501394212650122,0.23493649231516434,-0.052544793312446485,-0.2859430566358567,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1993-01-01,Venezuela
-0.3307874513172967,-0.2986842383480299,-0.1656075066778928,-0.13695519632532108,-1.0892747387870434,0.07576617913706644,0.34831599316311096,-0.09244784110068544,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1994-01-01,Venezuela
-0.3307874513172967,-0.2986842383480299,1.4601873464684385,0.24238121892375017,0.7521503074269742,0.07576617913706644,0.34831599316311096,1.7708195323930034,0.0572071414222995,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1994-01-01,Venezuela
-0.3307874513172967,-0.2986842383480299,0.3245169188750306,0.39643066493684725,0.7285435214348549,0.07576617913706644,0.34831599316311096,-0.09139933432514646,0.6772547487746563,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,1994-01-01,Venezuela
-0.3307874513172967,-0.2986842383480299,-0.8135679984598966,-1.2070040773629913,-0.8869029892035508,0.07576617913706644,0.34831599316311096,-0.047636269200327444,-0.30817821211000934,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1994-01-01,Venezuela
-0.30874882495267725,-0.2865168684358668,-0.1643732586443444,-0.1328741239661281,-1.0892747387870434,0.0714686198917132,0.3163424742932502,-0.09279732385592795,-1.094162764197154,-0.27981250760135545,-0.12578792108919373,-0.6096007223101108,0,1995-01-01,Venezuela
-0.30874882495267725,-0.2865168684358668,1.4864806912199273,0.26079510568821257,0.7649164876899327,0.0714686198917132,0.3163424742932502,1.8988929456456827,0.04811615692328729,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1995-01-01,Venezuela
-0.30874882495267725,-0.2865168684358668,0.3359696295465644,0.40879973077559,0.7545174832961362,0.0714686198917132,0.3163424742932502,-0.09139933432514646,0.6964973954608111,0.15480664485633344,-0.12578792108919373,0.36634610008164237,2,1995-01-01,Venezuela
-0.30874882495267725,-0.2865168684358668,-0.8265384817728916,-1.2070040773629913,-0.8450398566305716,0.0714686198917132,0.3163424742932502,-0.05009074613806489,-0.20178116757862613,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1995-01-01,Venezuela
-0.3098777818772811,-0.27463726122857485,-0.13279544053976183,-0.09813659786968519,-1.0892747387870434,0.08737263438257353,0.3746280619296619,-0.09279732385592795,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,1996-01-01,Venezuela
-0.3098777818772811,-0.27463726122857485,1.5150718789872584,0.25071407829936004,0.7890446788911324,0.08737263438257353,0.3746280619296619,2.0651572050519125,0.04854786403786827,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1996-01-01,Venezuela
-0.3098777818772811,-0.27463726122857485,0.3935191358205377,0.470834294233524,0.7602062566386081,0.08737263438257353,0.3746280619296619,-0.09139933432514646,0.6759913297876127,0.15480664485633344,-0.12578792108919373,0.36634610008164237,2,1996-01-01,Venezuela
-0.3098777818772811,-0.27463726122857485,-0.8550830414489454,-1.2070040773629913,-0.8267166685075993,0.08737263438257353,0.3746280619296619,-0.05429741957428631,-0.12401451862399997,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1996-01-01,Venezuela
-0.28925867594833654,-0.26304720880936794,-0.09985631786289638,-0.061949494706906916,-1.0892747387870434,0.09978002612521396,0.37259787015606594,-0.09279732385592795,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,1997-01-01,Venezuela
-0.28925867594833654,-0.26304720880936794,1.5567891767101878,0.27256463852507,0.7772035864566107,0.09978002612521396,0.37259787015606594,2.3286185482472646,-0.0038560782756362176,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1997-01-01,Venezuela
-0.28925867594833654,-0.26304720880936794,0.41949419214827804,0.49876725285742984,0.7872898962305135,0.09978002612521396,0.37259787015606594,-0.09139933432514646,0.6903507252981024,0.15480664485633344,-0.12578792108919373,0.36634610008164237,2,1997-01-01,Venezuela
-0.28925867594833654,-0.26304720880936794,-0.7608605587770572,-1.2070040773629913,-0.8270497633297879,0.09978002612521396,0.37259787015606594,-0.0388668109676573,-0.2566585875693538,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1997-01-01,Venezuela
-0.2875758883621483,-0.2517023779564829,-0.09293684160247782,-0.05687972770414404,-1.0892747387870434,0.12988804596068493,0.44727777181270956,-0.09209834860047618,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,1998-01-01,Venezuela
-0.2875758883621483,-0.2517023779564829,1.5433987148416988,0.2788383062863234,0.7772035864566107,0.12988804596068493,0.44727777181270956,2.2335717312326655,0.009130602675731231,-0.05755002646965794,-0.12578792108919373,0.36634610008164237,3,1998-01-01,Venezuela
-0.2875758883621483,-0.2517023779564829,0.5027859393172417,0.5880500629024156,0.7993224987378579,0.12988804596068493,0.44727777181270956,-0.09139933432514646,0.664057612253467,0.15480664485633344,-0.12578792108919373,0.36634610008164237,2,1998-01-01,Venezuela
-0.2875758883621483,-0.2517023779564829,-0.6275611229654174,-1.2039515935550942,-0.8391964013708003,0.12988804596068493,0.44727777181270956,-0.014987217956533298,-0.4138559708404936,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1998-01-01,Venezuela
-0.32270635208186854,-0.24055342809886948,-0.06127062637281898,-0.02328833109602145,-1.0892747387870434,0.06129220772385432,0.4464880521849822,-0.09174884634530243,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,1999-01-01,Venezuela
-0.32270635208186854,-0.24055342809886948,1.4999550058089643,0.2779447746356094,0.7772035864566107,0.06129220772385432,0.4464880521849822,1.965582319110775,0.04945285714475612,0.15480664485633344,-0.12578792108919373,0.06298595290886472,3,1999-01-01,Venezuela
-0.32270635208186854,-0.24055342809886948,0.3815383019453588,0.4579363534588793,0.8383512443484833,0.06129220772385432,0.4464880521849822,-0.09139933432514646,0.7558695023497765,0.15480664485633344,-0.12578792108919373,0.36634610008164237,2,1999-01-01,Venezuela
-0.32270635208186854,-0.24055342809886948,-0.6538765424508368,-1.2039515935550942,-0.9156108263089531,0.06129220772385432,0.4464880521849822,-0.02025805592871677,-0.5427501526906399,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,1999-01-01,Venezuela
-0.30208105626437876,-0.22956977668499215,-0.03817467499819558,0.0044893509360104875,-1.0892747387870434,0.07270021197441294,0.4411512700884573,-0.09209834860047618,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,2000-01-01,Venezuela
-0.30208105626437876,-0.22956977668499215,1.5455359750394895,0.3189912635447751,0.7890446788911324,0.07270021197441294,0.4411512700884573,2.2309841825347037,0.019930228611200345,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,2000-01-01,Venezuela
-0.30208105626437876,-0.22956977668499215,0.3935191358205377,0.470834294233524,0.7817659500734058,0.07270021197441294,0.4411512700884573,-0.09139933432514646,0.6966145302738501,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,2000-01-01,Venezuela
-0.30208105626437876,-0.22956977668499215,-0.6036167766168743,-1.2039515935550942,-0.9351694519321629,0.07270021197441294,0.4411512700884573,-0.0107692391925814,-0.6237229074306695,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,2000-01-01,Venezuela
-0.2829749200490238,-0.21874625017018132,-0.05572174663307852,-0.01475437855694095,-1.0892747387870434,0.13514177579450892,0.5277728005390987,-0.09209834860047618,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,2001-01-01,Venezuela
-0.2829749200490238,-0.21874625017018132,1.528199162141804,0.39330938178090025,0.8060344881076051,0.13514177579450892,0.5277728005390987,2.0839780667649195,0.05488046268450093,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,2001-01-01,Venezuela
-0.2829749200490238,-0.21874625017018132,0.5096011197161967,0.5953356561006026,0.7872898962305135,0.13514177579450892,0.5277728005390987,-0.09139933432514646,0.6494282571384723,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,2001-01-01,Venezuela
-0.2829749200490238,-0.21874625017018132,-0.6201439324809983,-1.2039515935550942,-0.875727253119767,0.13514177579450892,0.5277728005390987,-0.013932831776053473,-0.4875755777511816,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,2001-01-01,Venezuela
-0.335834914266497,-0.20811067492088048,-0.07584643107955458,-0.03808401786357898,-1.0892747387870434,0.07869878520250173,0.5943700163881536,-0.09209834860047618,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,2002-01-01,Venezuela
-0.335834914266497,-0.20811067492088048,1.4691299639015651,0.4064945629821593,0.8425108726000123,0.07869878520250173,0.5943700163881536,1.7439788692848297,0.14769943349171566,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,2002-01-01,Venezuela
-0.335834914266497,-0.20811067492088048,0.42648505672401843,0.506277891693454,0.8413413336514478,0.07869878520250173,0.5943700163881536,-0.09139933432514646,0.7389730341239439,0.15480664485633344,-0.12578792108919373,0.36634610008164237,2,2002-01-01,Venezuela
-0.335834914266497,-0.20811067492088048,-0.6312864774495923,-1.2039515935550942,-0.8809108351232242,0.07869878520250173,0.5943700163881536,-0.01604153150826431,-0.48837438737192607,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,2002-01-01,Venezuela
-0.38131073623882916,-0.19771768549324864,-0.06797105542729923,-0.03189344192153842,-1.0892747387870434,-0.0040530132607615515,0.5921262775321916,-0.09139933432514646,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,2003-01-01,Venezuela
-0.38131073623882916,-0.19771768549324864,1.4165640714800538,0.3573698720451186,0.8569564321642642,-0.0040530132607615515,0.5921262775321916,1.5244551153983266,0.2069291172671575,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,2003-01-01,Venezuela
-0.38131073623882916,-0.19771768549324864,0.3114345324900182,0.38229199825773014,0.8027014624782182,-0.0040530132607615515,0.5921262775321916,-0.09139933432514646,0.753110280011093,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,2003-01-01,Venezuela
-0.38131073623882916,-0.19771768549324864,-0.6312864774495923,-1.2039515935550942,-0.9136173849770004,-0.0040530132607615515,0.5921262775321916,-0.015690101738290708,-0.5570750487280443,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,2003-01-01,Venezuela
-0.2861347526894295,-0.18763690455231571,0.025931050387974726,0.07132916941292068,-1.0892747387870434,0.08014394005600058,0.5187552940898822,-0.09139933432514646,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,2004-01-01,Venezuela
-0.2861347526894295,-0.18763690455231571,1.460112263259482,0.4550417028382418,0.8522135517687576,0.08014394005600058,0.5187552940898822,1.6752639923303039,0.16601344067868723,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,2004-01-01,Venezuela
-0.2861347526894295,-0.18763690455231571,0.3935191358205377,0.470834294233524,0.748550822432411,0.08014394005600058,0.5187552940898822,-0.09139933432514646,0.6648301267061749,0.15480664485633344,-0.12578792108919373,0.06298595290886472,2,2004-01-01,Venezuela
-0.2861347526894295,-0.18763690455231571,-0.6350230742349794,-1.2039515935550942,-0.9273345576464599,0.08014394005600058,0.5187552940898822,-0.016744366774069847,-0.5824095237839442,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,2004-01-01,Venezuela
-0.22946357837408402,-0.17791980710516236,0.09352924134051474,0.1453563577898061,-1.0892747387870434,0.07815270540195204,0.39665522259237007,-0.09104981253322834,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,2005-01-01,Venezuela
-0.22946357837408402,-0.17791980710516236,1.4631746775781627,0.5447174718606024,0.8569564321642642,0.07815270540195204,0.39665522259237007,1.6422142651350706,0.16858811787881905,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,2005-01-01,Venezuela
-0.22946357837408402,-0.17791980710516236,0.2815852492394931,0.34999495952119075,0.7872898962305135,0.07815270540195204,0.39665522259237007,-0.09139933432514646,0.7519246168848343,-0.05755002646965794,-0.12578792108919373,0.06298595290886472,2,2005-01-01,Venezuela
-0.22946357837408402,-0.17791980710516236,-0.6406491636986059,-1.2070040773629913,-0.9281534550475612,0.07815270540195204,0.39665522259237007,-0.017798558890112618,-0.5802430323884077,-0.5124534709864981,-0.12578792108919373,-0.6096007223101108,4,2005-01-01,Venezuela
-0.1744077847304511,-0.16874841163076088,0.1278172731963731,0.18281296661622862,-1.0892747387870434,0.10963225008179046,0.3384568255653559,-0.09104981253322834,-1.094162764197154,-0.05755002646965794,-0.12578792108919373,-0.6096007223101108,0,2006-01-01,Venezuela
-0.1744077847304511,-0.16874841163076088,1.4483103696891335,0.5556276857839854,0.8796638748926031,0.10963225008179046,0.3384568255653559,1.564420804462566,0.20597020546154357,0.15480664485633344,-0.12578792108919373,0.36634610008164237,3,2006-01-01,Venezuela
-0.1744077847304511,-0.16874841163076088,0.3597732925130762,0.43448284640750384,0.7342069996663806,0.10963225008179046,0.3384568255653559,-0.09139933432514646,0.6665989418303405,-0.05755002646965794,-0.12578792108919373,0.06298595290886472,2,2006-01-01,Venezuela
